state,year,bmcode,births_age1524,births_age2534,births_age3544,births_nohs,births_hs,births_somecoll,births_coll,births_married,births_unmarried,births_medicaid,births_nhblack,births_nhwhite,births_hisp,births_total,births_otherraceeth,births_nonmedicaid,pop_total,pop_nhblack,pop_nhwhite,pop_hisp,pop_otherraceeth,pop_medicaid,pop_nonmedicaid,pop_nohs,pop_hs,pop_somecoll,pop_coll,pop_married,pop_unmarried,pop_age1524,pop_age2534,pop_age3544,policy_on,exposed_births,start_date,end_date,time,dobbs_code
Texas,2019,6,17608,34570,10485,9654,18167,17470,17175,36310,26337,31545,8100,20192,29986,62663,4385,31118,6037295,801117,2180756,2584352,471070,3832119,2205176,1116081,1770591,1518573,1632050,2511073,3526222,1977146,2096638,1963511,0,0,2019-11-01,2019-12-31,2019-11-01,1
Texas,2020,1,17095,33047,9678,8911,17516,16499,16677,34494,25317,30081,7619,19509,28513,59820,4179,29739,6082613,813364,2171534,2618170,479545,3870861,2211752,1102302,1817181,1435457,1727673,2555676,3526937,2042744,2062025,1977844,0,0,2020-01-01,2020-02-29,2020-01-01,1
Texas,2020,2,16242,33117,9804,8461,16662,16347,17511,35114,24037,28350,7336,20071,27681,59163,4075,30813,6082613,813364,2171534,2618170,479545,3870861,2211752,1102302,1817181,1435457,1727673,2555676,3526937,2042744,2062025,1977844,0,0,2020-03-01,2020-04-30,2020-03-01,1
Texas,2020,3,15937,33275,9751,8302,17070,16065,17331,34971,23985,28428,7296,19890,27560,58963,4217,30535,6082613,813364,2171534,2618170,479545,3870861,2211752,1102302,1817181,1435457,1727673,2555676,3526937,2042744,2062025,1977844,0,0,2020-05-01,2020-06-30,2020-05-01,1
Texas,2020,4,18006,36462,10556,9332,19220,18187,18065,37903,27113,32660,8183,20937,31580,65024,4324,32364,6082613,813364,2171534,2618170,479545,3870861,2211752,1102302,1817181,1435457,1727673,2555676,3526937,2042744,2062025,1977844,0,0,2020-07-01,2020-08-31,2020-07-01,1
Texas,2020,5,17938,35691,10615,9386,18946,17636,18045,37356,26882,32509,8110,20606,31216,64244,4312,31735,6082613,813364,2171534,2618170,479545,3870861,2211752,1102302,1817181,1435457,1727673,2555676,3526937,2042744,2062025,1977844,0,0,2020-09-01,2020-10-31,2020-09-01,1
Texas,2020,6,16913,33333,9785,8719,17891,16613,16574,34397,25622,30573,7931,19087,28925,60031,4088,29458,6082613,813364,2171534,2618170,479545,3870861,2211752,1102302,1817181,1435457,1727673,2555676,3526937,2042744,2062025,1977844,0,0,2020-11-01,2020-12-31,2020-11-01,1
Texas,2021,1,14916,31187,8972,7506,16186,15047,16133,32131,22933,27631,7004,18449,25821,55075,3801,27444,6175832,832013,2187733,2662804,493282,3940314,2235518,1096699,1878839,1361492,1838801,2620992,3554840,2079557,2079817,2016458,0,0,2021-01-01,2021-02-28,2021-01-01,1
Texas,2021,2,15682,33161,9967,7492,16765,16073,18217,34768,24027,28104,7218,20427,26872,58810,4293,30706,6175832,832013,2187733,2662804,493282,3940314,2235518,1096699,1878839,1361492,1838801,2620992,3554840,2079557,2079817,2016458,0,0,2021-03-01,2021-04-30,2021-03-01,1
Texas,2021,3,15804,34312,10203,7819,17539,16225,18502,35638,24667,28769,7519,20340,28279,60319,4181,31550,6175832,832013,2187733,2662804,493282,3940314,2235518,1096699,1878839,1361492,1838801,2620992,3554840,2079557,2079817,2016458,0,0,2021-05-01,2021-06-30,2021-05-01,1
Texas,2021,4,17513,37841,11343,8928,19564,18184,19663,39167,27508,32280,8354,21797,31889,66697,4657,34417,6175832,832013,2187733,2662804,493282,3940314,2235518,1096699,1878839,1361492,1838801,2620992,3554840,2079557,2079817,2016458,0,0,2021-07-01,2021-08-31,2021-07-01,1
Texas,2021,5,17735,37449,11207,9030,19527,17960,19572,38682,27690,31935,8069,21378,32287,66391,4657,34456,6175832,832013,2187733,2662804,493282,3940314,2235518,1096699,1878839,1361492,1838801,2620992,3554840,2079557,2079817,2016458,1,0,2021-09-01,2021-10-31,2021-09-01,1
Texas,2021,6,17073,36779,11441,9093,19065,17726,19103,38189,27083,31570,8040,20784,31765,65293,4704,33723,6175832,832013,2187733,2662804,493282,3940314,2235518,1096699,1878839,1361492,1838801,2620992,3554840,2079557,2079817,2016458,1,0,2021-11-01,2021-12-31,2021-11-01,1
Texas,2022,1,15763,33833,10466,8059,17832,16131,17717,35180,24869,29323,7394,19091,29165,60062,4412,30739,6294194,858512,2199462,2718383,517837,4082303,2211891,1071834,1878679,1435926,1907755,2586007,3708187,2113466,2119509,2061219,1,0,2022-01-01,2022-02-28,2022-01-01,1
Texas,2022,2,15860,35340,10690,7849,17755,16631,19352,36743,25131,29168,7533,20044,29535,61890,4778,32722,6294194,858512,2199462,2718383,517837,4082303,2211891,1071834,1878679,1435926,1907755,2586007,3708187,2113466,2119509,2061219,1,1,2022-03-01,2022-04-30,2022-03-01,1
Texas,2022,3,15864,35512,11058,8088,18090,16683,19147,36928,25489,29617,7582,20057,29968,62434,4827,32817,6294194,858512,2199462,2718383,517837,4082303,2211891,1071834,1878679,1435926,1907755,2586007,3708187,2113466,2119509,2061219,1,1,2022-05-01,2022-06-30,2022-05-01,1
Texas,2022,4,18358,39685,11755,9267,21238,18509,20291,40227,29558,34220,8781,21588,34419,69798,5010,35578,6294194,858512,2199462,2718383,517837,4082303,2211891,1071834,1878679,1435926,1907755,2586007,3708187,2113466,2119509,2061219,1,1,2022-07-01,2022-08-31,2022-07-01,1
Texas,2022,5,17475,37816,11427,8757,20513,17496,19413,38617,28072,32584,7950,20369,33510,66718,4889,34134,6294194,858512,2199462,2718383,517837,4082303,2211891,1071834,1878679,1435926,1907755,2586007,3708187,2113466,2119509,2061219,1,1,2022-09-01,2022-10-31,2022-09-01,1
Texas,2022,6,17859,37852,12033,8839,20837,17879,19704,38727,28997,33253,8386,20446,33763,67744,5149,34491,6294194,858512,2199462,2718383,517837,4082303,2211891,1071834,1878679,1435926,1907755,2586007,3708187,2113466,2119509,2061219,1,1,2022-11-01,2022-12-31,2022-11-01,1
Texas,2023,1,16053,34651,10597,7849,18982,15873,18175,35235,26056,29976,7697,19034,30012,61302,4559,31326,6414824.449505103,885854.9735929607,2211253.882189463,2775122.0648192656,543614.3191298284,4229408.565867847,2188513.711757633,1047532.7537966206,1878519.0136254358,1514429.3741542366,1979294.7360943353,2551488.9797637686,3868149.0100733084,2147927.9159724885,2159958.496868234,2106973.59724874,1,1,2023-01-01,2023-02-28,2023-01-01,NA
Texas,2023,2,15384,34259,10417,7285,18269,15305,18769,35036,25014,28883,7456,19032,28936,60060,4636,31177,6414824.449505103,885854.9735929607,2211253.882189463,2775122.0648192656,543614.3191298284,4229408.565867847,2188513.711757633,1047532.7537966206,1878519.0136254358,1514429.3741542366,1979294.7360943353,2551488.9797637686,3868149.0100733084,2147927.9159724885,2159958.496868234,2106973.59724874,1,1,2023-03-01,2023-04-30,2023-03-01,NA
Texas,2023,3,16133,36201,11338,7532,19884,16311,19399,37338,26311,30463,7789,19907,31034,63667,4937,33204,6414824.449505103,885854.9735929607,2211253.882189463,2775122.0648192656,543614.3191298284,4229408.565867847,2188513.711757633,1047532.7537966206,1878519.0136254358,1514429.3741542366,1979294.7360943353,2551488.9797637686,3868149.0100733084,2147927.9159724885,2159958.496868234,2106973.59724874,1,1,2023-05-01,2023-06-30,2023-05-01,NA
Texas,2023,4,17534,38725,12138,8545,21410,17300,20542,39549,28817,32951,8316,20646,34227,68385,5196,35434,6414824.449505103,885854.9735929607,2211253.882189463,2775122.0648192656,543614.3191298284,4229408.565867847,2188513.711757633,1047532.7537966206,1878519.0136254358,1514429.3741542366,1979294.7360943353,2551488.9797637686,3868149.0100733084,2147927.9159724885,2159958.496868234,2106973.59724874,1,1,2023-07-01,2023-08-31,2023-07-01,NA
Texas,2023,5,17291,38410,11833,8869,20734,17218,20149,38920,28576,31950,7855,20551,34108,67523,5009,35573,6414824.449505103,885854.9735929607,2211253.882189463,2775122.0648192656,543614.3191298284,4229408.565867847,2188513.711757633,1047532.7537966206,1878519.0136254358,1514429.3741542366,1979294.7360943353,2551488.9797637686,3868149.0100733084,2147927.9159724885,2159958.496868234,2106973.59724874,1,1,2023-09-01,2023-10-31,2023-09-01,NA
Texas,2023,6,16836,36804,12136,9098,19847,16724,19522,37756,27961,30619,7784,19700,33075,65740,5181,35121,6414824.449505103,885854.9735929607,2211253.882189463,2775122.0648192656,543614.3191298284,4229408.565867847,2188513.711757633,1047532.7537966206,1878519.0136254358,1514429.3741542366,1979294.7360943353,2551488.9797637686,3868149.0100733084,2147927.9159724885,2159958.496868234,2106973.59724874,1,1,2023-11-01,2023-12-31,2023-11-01,NA
Texas,2024,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6414824.449505103,885854.9735929607,2211253.882189463,2775122.0648192656,543614.3191298284,4229408.565867847,2188513.711757633,1047532.7537966206,1878519.0136254358,1514429.3741542366,1979294.7360943353,2551488.9797637686,3868149.0100733084,2147927.9159724885,2159958.496868234,2106973.59724874,NA,1,2024-01-01,2024-02-29,2024-01-01,NA
Utah,2016,1,1918,4642,1076,708,1436,2840,2443,6245,1391,1946,79,5701,1217,7636,639,5690,660765,6541,510132,96801,47291,518021,142744,104368,198515,194389,163493,335397,325368,238722,221342,200701,0,0,2016-01-01,2016-02-29,2016-01-01,0
Utah,2016,2,2097,5350,1244,729,1603,3141,3008,7165,1526,2030,79,6584,1300,8691,728,6661,660765,6541,510132,96801,47291,518021,142744,104368,198515,194389,163493,335397,325368,238722,221342,200701,0,0,2016-03-01,2016-04-30,2016-03-01,0
Utah,2016,3,2093,5535,1244,732,1701,3185,3015,7253,1619,2209,82,6628,1395,8872,767,6663,660765,6541,510132,96801,47291,518021,142744,104368,198515,194389,163493,335397,325368,238722,221342,200701,0,0,2016-05-01,2016-06-30,2016-05-01,0
Utah,2016,4,2258,5467,1369,780,1787,3329,2963,7387,1707,2182,76,6861,1438,9094,719,6912,660765,6541,510132,96801,47291,518021,142744,104368,198515,194389,163493,335397,325368,238722,221342,200701,0,0,2016-07-01,2016-08-31,2016-07-01,0
Utah,2016,5,2085,5200,1153,729,1678,3031,2768,6836,1602,2175,95,6301,1345,8438,697,6263,660765,6541,510132,96801,47291,518021,142744,104368,198515,194389,163493,335397,325368,238722,221342,200701,0,0,2016-09-01,2016-10-31,2016-09-01,0
Utah,2016,6,1893,4592,1158,705,1506,2761,2513,6120,1523,1940,108,5655,1252,7643,628,5703,660765,6541,510132,96801,47291,518021,142744,104368,198515,194389,163493,335397,325368,238722,221342,200701,0,0,2016-11-01,2016-12-31,2016-11-01,0
Utah,2017,1,1812,4459,1091,661,1517,2658,2413,5982,1376,1992,98,5476,1216,7362,572,5370,675399,7021,518722,100022,49634,544987,130412,106114,197198,200248,171839,334060,341339,243112,224910,207377,0,0,2017-01-01,2017-02-28,2017-01-01,0
Utah,2017,2,2052,4968,1136,720,1597,2916,2813,6688,1462,2045,85,6158,1280,8156,633,6111,675399,7021,518722,100022,49634,544987,130412,106114,197198,200248,171839,334060,341339,243112,224910,207377,0,0,2017-03-01,2017-04-30,2017-03-01,0
Utah,2017,3,2084,5356,1271,700,1645,3185,3039,7136,1570,2158,88,6641,1377,8711,605,6553,675399,7021,518722,100022,49634,544987,130412,106114,197198,200248,171839,334060,341339,243112,224910,207377,0,0,2017-05-01,2017-06-30,2017-05-01,0
Utah,2017,4,2103,5352,1256,721,1680,3167,3005,7156,1548,2084,101,6577,1419,8711,614,6627,675399,7021,518722,100022,49634,544987,130412,106114,197198,200248,171839,334060,341339,243112,224910,207377,0,0,2017-07-01,2017-08-31,2017-07-01,0
Utah,2017,5,1918,4978,1131,656,1525,3024,2696,6480,1543,1941,102,6032,1262,8027,631,6086,675399,7021,518722,100022,49634,544987,130412,106114,197198,200248,171839,334060,341339,243112,224910,207377,0,0,2017-09-01,2017-10-31,2017-09-01,0
Utah,2017,6,1970,4418,1149,678,1565,2733,2428,6068,1469,1984,93,5555,1257,7537,632,5553,675399,7021,518722,100022,49634,544987,130412,106114,197198,200248,171839,334060,341339,243112,224910,207377,0,0,2017-11-01,2017-12-31,2017-11-01,0
Utah,2018,1,1798,4313,1117,601,1449,2601,2431,5820,1406,1850,90,5331,1236,7228,571,5378,688831,7343,526829,103251,51408,560232,128599,105842,205527,194782,182681,345898,342933,247937,227420,213474,0,0,2018-01-01,2018-02-28,2018-01-01,0
Utah,2018,2,1901,4826,1128,668,1492,2713,2784,6383,1467,1873,89,5787,1319,7855,660,5982,688831,7343,526829,103251,51408,560232,128599,105842,205527,194782,182681,345898,342933,247937,227420,213474,0,0,2018-03-01,2018-04-30,2018-03-01,0
Utah,2018,3,1967,4993,1198,635,1568,2842,2886,6656,1500,1914,90,5958,1404,8158,706,6244,688831,7343,526829,103251,51408,560232,128599,105842,205527,194782,182681,345898,342933,247937,227420,213474,0,0,2018-05-01,2018-06-30,2018-05-01,0
Utah,2018,4,2097,5215,1247,610,1721,3016,2969,6933,1616,1972,90,6187,1469,8559,813,6587,688831,7343,526829,103251,51408,560232,128599,105842,205527,194782,182681,345898,342933,247937,227420,213474,0,0,2018-07-01,2018-08-31,2018-07-01,0
Utah,2018,5,1969,4850,1214,602,1553,2921,2719,6452,1580,1838,74,5783,1382,8033,794,6195,688831,7343,526829,103251,51408,560232,128599,105842,205527,194782,182681,345898,342933,247937,227420,213474,0,0,2018-09-01,2018-10-31,2018-09-01,0
Utah,2018,6,1799,4394,1106,579,1528,2527,2432,5803,1489,1722,87,5211,1303,7299,698,5577,688831,7343,526829,103251,51408,560232,128599,105842,205527,194782,182681,345898,342933,247937,227420,213474,0,0,2018-11-01,2018-12-31,2018-11-01,0
Utah,2019,1,1809,4347,1128,561,1472,2529,2473,5825,1457,1732,81,5202,1240,7284,761,5552,702260,7815,534724,106173,53548,581094,121166,99228,205909,208369,188754,346326,355934,253381,230851,218028,0,0,2019-01-01,2019-02-28,2019-01-01,0
Utah,2019,2,1802,4766,1153,559,1473,2676,2727,6299,1417,1697,90,5500,1313,7721,818,6024,702260,7815,534724,106173,53548,581094,121166,99228,205909,208369,188754,346326,355934,253381,230851,218028,0,0,2019-03-01,2019-04-30,2019-03-01,0
Utah,2019,3,1794,5088,1245,546,1517,2809,3021,6685,1439,1699,110,5913,1330,8127,774,6428,702260,7815,534724,106173,53548,581094,121166,99228,205909,208369,188754,346326,355934,253381,230851,218028,0,0,2019-05-01,2019-06-30,2019-05-01,0
Utah,2019,4,1989,5272,1272,607,1688,2978,2975,6877,1651,1887,80,6088,1515,8533,850,6646,702260,7815,534724,106173,53548,581094,121166,99228,205909,208369,188754,346326,355934,253381,230851,218028,0,0,2019-07-01,2019-08-31,2019-07-01,0
Utah,2019,5,1898,4941,1202,579,1614,2781,2782,6462,1576,1779,112,5737,1355,8041,837,6262,702260,7815,534724,106173,53548,581094,121166,99228,205909,208369,188754,346326,355934,253381,230851,218028,0,0,2019-09-01,2019-10-31,2019-09-01,0
Utah,2019,6,1707,4225,1107,534,1455,2377,2452,5601,1437,1609,104,4880,1359,7039,696,5430,702260,7815,534724,106173,53548,581094,121166,99228,205909,208369,188754,346326,355934,253381,230851,218028,0,0,2019-11-01,2019-12-31,2019-11-01,0
Utah,2020,1,1722,4341,1142,553,1426,2564,2439,5795,1407,1681,96,5151,1323,7205,635,5524,721816,8129,548302,110512,54873,599925,121891,102682,218030,203227,197877,355977,365839,268721,231336,221759,0,0,2020-01-01,2020-02-29,2020-01-01,0
Utah,2020,2,1831,4811,1216,547,1538,2722,2797,6348,1506,1678,96,5770,1338,7858,654,6180,721816,8129,548302,110512,54873,599925,121891,102682,218030,203227,197877,355977,365839,268721,231336,221759,0,0,2020-03-01,2020-04-30,2020-03-01,0
Utah,2020,3,1761,5007,1213,520,1505,2727,2951,6485,1494,1641,100,5856,1393,7981,632,6340,721816,8129,548302,110512,54873,599925,121891,102682,218030,203227,197877,355977,365839,268721,231336,221759,0,0,2020-05-01,2020-06-30,2020-05-01,0
Utah,2020,4,1872,5132,1224,544,1609,2831,2985,6671,1555,1803,104,5976,1470,8228,678,6425,721816,8129,548302,110512,54873,599925,121891,102682,218030,203227,197877,355977,365839,268721,231336,221759,0,0,2020-07-01,2020-08-31,2020-07-01,0
Utah,2020,5,1644,4745,1174,525,1517,2579,2746,6111,1447,1640,77,5531,1340,7563,615,5923,721816,8129,548302,110512,54873,599925,121891,102682,218030,203227,197877,355977,365839,268721,231336,221759,0,0,2020-09-01,2020-10-31,2020-09-01,0
Utah,2020,6,1595,4196,995,488,1372,2311,2449,5387,1398,1584,102,4811,1278,6786,595,5202,721816,8129,548302,110512,54873,599925,121891,102682,218030,203227,197877,355977,365839,268721,231336,221759,0,0,2020-11-01,2020-12-31,2020-11-01,0
Utah,2021,1,1560,4172,1034,453,1385,2327,2440,5409,1357,1533,105,4927,1167,6766,567,5233,737148,8485,557906,114062,56695,615373,121775,105568,229184,196366,206030,363545,373603,275671,236382,225095,0,0,2021-01-01,2021-02-28,2021-01-01,0
Utah,2021,2,1856,4998,1139,497,1616,2660,3064,6509,1479,1693,96,5854,1368,7993,675,6300,737148,8485,557906,114062,56695,615373,121775,105568,229184,196366,206030,363545,373603,275671,236382,225095,0,0,2021-03-01,2021-04-30,2021-03-01,0
Utah,2021,3,1832,5236,1228,503,1601,2793,3208,6739,1553,1700,99,6067,1447,8296,683,6596,737148,8485,557906,114062,56695,615373,121775,105568,229184,196366,206030,363545,373603,275671,236382,225095,0,0,2021-05-01,2021-06-30,2021-05-01,0
Utah,2021,4,1756,5357,1220,553,1677,2722,3160,6703,1627,1762,117,5998,1525,8333,693,6571,737148,8485,557906,114062,56695,615373,121775,105568,229184,196366,206030,363545,373603,275671,236382,225095,0,0,2021-07-01,2021-08-31,2021-07-01,0
Utah,2021,5,1689,4925,1223,513,1587,2511,3015,6270,1559,1603,87,5632,1441,7837,677,6234,737148,8485,557906,114062,56695,615373,121775,105568,229184,196366,206030,363545,373603,275671,236382,225095,0,0,2021-09-01,2021-10-31,2021-09-01,0
Utah,2021,6,1646,4551,1200,474,1518,2475,2691,5859,1534,1553,88,5254,1392,7397,663,5844,737148,8485,557906,114062,56695,615373,121775,105568,229184,196366,206030,363545,373603,275671,236382,225095,0,0,2021-11-01,2021-12-31,2021-11-01,0
Utah,2022,1,1482,4383,1077,449,1460,2313,2502,5523,1415,1476,88,4918,1352,6942,584,5466,746379,8912,561258,117978,58231,617204,129175,105395,225235,195621,220129,348965,397414,279704,240897,225778,0,0,2022-01-01,2022-02-28,2022-01-01,0
Utah,2022,2,1672,4992,1169,499,1557,2519,3015,6355,1475,1608,92,5590,1475,7833,676,6225,746379,8912,561258,117978,58231,617204,129175,105395,225235,195621,220129,348965,397414,279704,240897,225778,0,0,2022-03-01,2022-04-30,2022-03-01,0
Utah,2022,3,1669,5025,1162,516,1587,2560,3003,6304,1550,1385,75,5608,1502,7856,671,6471,746379,8912,561258,117978,58231,617204,129175,105395,225235,195621,220129,348965,397414,279704,240897,225778,0,0,2022-05-01,2022-06-30,2022-05-01,0
Utah,2022,4,1780,5111,1221,525,1725,2700,3053,6430,1682,1139,122,5743,1617,8112,630,6973,746379,8912,561258,117978,58231,617204,129175,105395,225235,195621,220129,348965,397414,279704,240897,225778,0,0,2022-07-01,2022-08-31,2022-07-01,0
Utah,2022,5,1662,4743,1149,517,1523,2524,2889,6009,1543,1095,118,5386,1452,7554,598,6459,746379,8912,561258,117978,58231,617204,129175,105395,225235,195621,220129,348965,397414,279704,240897,225778,0,0,2022-09-01,2022-10-31,2022-09-01,0
Utah,2022,6,1670,4546,1165,509,1565,2500,2707,5783,1596,1204,110,5157,1504,7381,610,6177,746379,8912,561258,117978,58231,617204,129175,105395,225235,195621,220129,348965,397414,279704,240897,225778,0,0,2022-11-01,2022-12-31,2022-11-01,0
Utah,2023,1,1482,4397,1081,443,1566,2258,2594,5433,1524,1311,113,4859,1445,6960,543,5649,755725.5960010744,9360.488391278726,564630.1394213362,122028.44491592293,59808.61382837993,619040.4480144563,137024.68179018682,105222.28350447105,221354.04402139765,194878.82648218123,235192.8196913071,334969.7320139185,422742.5566604122,283796.00181375624,245498.23848262557,226463.07240942714,0,0,2023-01-01,2023-02-28,2023-01-01,NA
Utah,2023,2,1617,4779,1154,504,1535,2460,2978,6006,1541,1292,90,5392,1455,7550,613,6258,755725.5960010744,9360.488391278726,564630.1394213362,122028.44491592293,59808.61382837993,619040.4480144563,137024.68179018682,105222.28350447105,221354.04402139765,194878.82648218123,235192.8196913071,334969.7320139185,422742.5566604122,283796.00181375624,245498.23848262557,226463.07240942714,0,0,2023-03-01,2023-04-30,2023-03-01,NA
Utah,2023,3,1632,5018,1150,505,1623,2543,3046,6164,1631,1427,112,5544,1582,7800,562,6373,755725.5960010744,9360.488391278726,564630.1394213362,122028.44491592293,59808.61382837993,619040.4480144563,137024.68179018682,105222.28350447105,221354.04402139765,194878.82648218123,235192.8196913071,334969.7320139185,422742.5566604122,283796.00181375624,245498.23848262557,226463.07240942714,0,0,2023-05-01,2023-06-30,2023-05-01,NA
